state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,churn_binary,unique_id,total_charges,account_length_group_years,yrr_group
IN,185,415,false,false,0,89.4,77,15.2,288.9,128,24.56,162.9,93,7.33,10.4,2,2.81,3,false,0,547c7dea-8ec7-464e-bd58-b74918273d13,49.9,12-16,$40.00 - $59.99
CA,135,408,false,false,0,167.1,105,28.41,131.6,120,11.19,242.6,83,10.92,10.4,2,2.81,3,false,0,a77a0e6b-a7e2-4e59-aaad-30b18408c9d8,53.330000000000005,8-12,$40.00 - $59.99
IN,64,408,false,false,0,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,1,2.81,3,false,0,85de1c4e-7f85-4847-842f-ad548f1f2972,48.180000000000007,4-8,$40.00 - $59.99
MI,65,415,false,false,0,211.3,120,35.92,162.6,122,13.82,134.7,118,6.06,13.2,5,3.56,3,false,0,cd47b257-6b8e-4a7d-9651-1c93b6c2cd22,59.360000000000007,4-8,$40.00 - $59.99
MS,121,408,false,true,12,127.2,56,21.62,241.6,114,20.54,176.6,84,7.95,13.2,3,3.56,3,false,0,435b45aa-46da-4b9d-83d7-907d936b9fb6,53.67,8-12,$40.00 - $59.99
VT,60,415,false,false,0,193.9,118,32.96,85,110,7.23,210.1,134,9.45,13.2,8,3.56,3,false,0,dd835bbd-883d-4e67-bec4-d1d709a0818c,53.2,4-8,$40.00 - $59.99
MT,160,415,false,false,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3,false,0,38ab4419-2cde-435e-97cc-55abe886c15c,54.42,12-16,$40.00 - $59.99
GA,90,415,false,false,0,113.2,108,19.24,189.3,63,16.09,271.8,124,12.23,14.1,4,3.81,3,false,0,2c10cabc-93fe-48d0-b090-8134e3bd03c0,51.370000000000005,4-8,$40.00 - $59.99
MD,204,510,false,false,0,205.2,145,34.88,154.8,95,13.16,191.4,77,8.61,14.1,5,3.81,3,false,0,ddab9865-8396-40a5-8e82-f864792b4e1d,60.460000000000008,16-20,$60.00 - $79.99
TN,3,415,false,false,0,185,120,31.45,203.7,129,17.31,170.5,89,7.67,14.1,3,3.81,3,false,0,cc8c951a-10c7-4307-a7b2-35b539b7477b,60.24,0-4,$60.00 - $79.99
RI,1,510,false,false,0,241.5,114,41.06,195.2,94,16.59,201.6,93,9.07,14.1,3,3.81,3,false,0,1629f2b3-e07b-4697-a432-9969016d9224,70.53,0-4,$60.00 - $79.99
AR,116,408,false,false,0,173.5,93,29.5,194.1,76,16.5,208,112,9.36,16.2,10,4.37,3,false,0,6a337fcf-9588-48d8-87e3-1c20e55450af,59.73,8-12,$40.00 - $59.99
AL,95,415,false,false,0,194.6,114,33.08,232.8,106,19.79,173.4,92,7.8,3.8,2,1.03,3,false,0,26e32606-c2d3-4b7f-980e-0f3ca6da6658,61.699999999999996,4-8,$60.00 - $79.99
MN,135,408,false,false,0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,false,0,7593593c-8bc4-4c0c-810f-16b5c7e92616,47.27,8-12,$40.00 - $59.99
AR,91,510,false,true,27,204.6,96,34.78,136,93,11.56,210.5,82,9.47,6.6,2,1.78,3,false,0,8eda3446-ea96-41f3-a6cc-d007130d6b3b,57.59,4-8,$40.00 - $59.99
UT,37,510,false,false,0,271.7,112,46.19,155.1,96,13.18,199.5,97,8.98,6.6,4,1.78,3,false,0,f005b9d4-58ce-492f-9924-96cd78bafdba,70.13,0-4,$60.00 - $79.99
NE,93,408,false,false,0,152.4,74,25.91,274.6,88,23.34,252.2,120,11.35,6.6,5,1.78,3,false,0,f8cc346f-3571-4f03-984a-3021b688d624,62.38,4-8,$60.00 - $79.99
LA,123,510,false,true,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,false,0,1d9bd11f-99cd-47ee-906a-2eaaa5edec20,68.64,8-12,$60.00 - $79.99
AK,74,415,false,false,0,262.3,114,44.59,198.9,96,16.91,165.9,90,7.47,6.6,5,1.78,3,false,0,d0bba477-29f2-4546-bf33-92e27bbde91e,70.75,4-8,$60.00 - $79.99
OH,147,415,true,true,24,219.9,118,37.38,208.5,116,17.72,352.5,111,15.86,8.1,4,2.19,3,false,0,67792401-c738-4299-926c-c1280ecf68f5,73.15,12-16,$60.00 - $79.99
HI,71,415,false,false,0,119.9,108,20.38,240.7,82,20.46,151.1,124,6.8,8.1,7,2.19,3,false,0,ebdd92fd-c5bd-4dc5-a65d-12b9b571afcc,49.83,4-8,$40.00 - $59.99
AK,55,408,false,true,39,139.3,101,23.68,178.3,117,15.16,246.5,104,11.09,8.1,1,2.19,3,false,0,be82db89-d53f-4174-94c2-be27c2b9dfd7,52.120000000000005,4-8,$40.00 - $59.99
TX,123,408,false,true,41,141.3,127,24.02,152,96,12.92,218.8,114,9.85,8.1,3,2.19,3,false,0,bc6174c4-ecd7-4d53-926b-ef91ac602f08,48.98,8-12,$40.00 - $59.99
OR,67,415,false,false,0,245.1,118,41.67,185.2,94,15.74,193.6,112,8.71,8.1,3,2.19,3,false,0,3a746875-2ef8-4ac7-b752-be4e999a00b4,68.31,4-8,$60.00 - $79.99
WI,98,415,true,true,20,186.2,112,31.65,145.3,65,12.35,142.8,104,6.43,10.9,4,2.94,3,false,0,8e805e26-24fe-4f58-9b44-63d5e940f1c1,53.37,8-12,$40.00 - $59.99
VT,57,415,false,false,0,166.4,114,28.29,76.8,119,6.53,260.1,77,11.7,10.9,3,2.94,3,false,0,040f187a-054e-4f4b-ad7e-6cd7312abc66,49.459999999999994,4-8,$40.00 - $59.99
MD,119,408,false,false,0,239.1,88,40.65,243.5,79,20.7,230.9,92,10.39,10.9,3,2.94,3,true,1,7f4847b1-5c3a-4677-85b6-300f8b148faa,74.679999999999993,8-12,$60.00 - $79.99
VT,83,510,false,true,37,133.1,117,22.63,171.4,89,14.57,218.1,92,9.81,10.9,4,2.94,3,false,0,3b47f493-b525-44e2-b3e5-37b8406ed245,49.95,4-8,$40.00 - $59.99
MI,61,415,false,true,33,270.7,53,46.02,200.7,116,17.06,201.7,102,9.08,10.9,3,2.94,3,false,0,abf3e260-817e-4010-862b-f3300594be2c,75.1,4-8,$60.00 - $79.99
WY,124,415,false,false,0,178.3,102,30.31,235,120,19.98,239.7,119,10.79,10.9,1,2.94,3,false,0,34205bc3-40e6-45a0-a8bc-8ad0144f9713,64.02,8-12,$60.00 - $79.99
NE,90,415,false,false,0,145.5,92,24.74,217.7,114,18.5,146.9,123,6.61,10.9,2,2.94,3,false,0,9416740b-d5e8-4960-a5af-283fff27ea18,52.789999999999992,4-8,$40.00 - $59.99
NM,41,415,false,false,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,true,1,14fa4902-bbf6-4275-b582-15f9f13e40c6,80.39,0-4,$80.00 - $99.99
AL,65,415,false,false,0,144.3,109,24.53,331.3,89,28.16,155.3,69,6.99,11.8,15,3.19,3,false,0,4fd45c9a-8afd-42b7-9cee-6c4618836d68,62.87,4-8,$60.00 - $79.99
AL,96,415,false,true,18,262.9,57,44.69,190.2,107,16.17,293.5,103,13.21,11.8,4,3.19,3,false,0,233502f7-3f33-4204-8f7c-06b5b92a176a,77.259999999999991,4-8,$60.00 - $79.99
NJ,138,408,false,false,0,241.8,93,41.11,170.5,83,14.49,295.3,104,13.29,11.8,7,3.19,3,false,0,f54ad57e-0efb-48bc-b53f-3360069d506f,72.08,8-12,$60.00 - $79.99
HI,19,510,false,true,34,206.4,111,35.09,229.7,118,19.52,156.7,81,7.05,11.8,10,3.19,3,false,0,ce29866a-ad6e-49c6-a382-ed1856c8499d,64.85,0-4,$60.00 - $79.99
MN,78,415,false,false,0,241.3,113,41.02,146.6,97,12.46,129,131,5.81,11.8,6,3.19,3,false,0,f434edcf-577c-427b-bd33-1bb95b05efc1,62.480000000000004,4-8,$60.00 - $79.99
DE,78,408,false,false,0,139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,3,3.19,3,false,0,cbfeb45c-d47b-4f95-b207-9f27d299362f,56.01,4-8,$40.00 - $59.99
SD,88,415,false,false,0,215.6,115,36.65,216.2,85,18.38,171.3,65,7.71,11.8,1,3.19,3,false,0,5096e1dd-e275-4790-ac44-b74983a07512,65.93,4-8,$60.00 - $79.99
MN,72,408,false,true,31,221.4,124,37.64,313.4,96,26.64,175.9,94,7.92,11.8,1,3.19,3,false,0,82d7ea3f-4bb2-402f-834f-3f307e7ea0d8,75.39,4-8,$60.00 - $79.99
FL,202,415,false,false,0,168.9,88,28.71,235.8,98,20.04,273.2,108,12.29,14.6,3,3.94,3,false,0,3476fa9f-273f-4fc1-a94e-c956ead67f5a,64.98,16-20,$60.00 - $79.99
OK,110,510,false,false,0,188,127,31.96,90.5,118,7.69,150.3,64,6.76,15.3,3,4.13,3,false,0,1332700c-f819-4e67-9752-d598d18ac64a,50.54,8-12,$40.00 - $59.99
OK,101,415,false,false,0,269.7,85,45.85,207.6,86,17.65,214.2,107,9.64,4.5,15,1.22,3,true,1,ace75dd3-9986-4978-aa1d-9f90ee8eb1b4,74.36,8-12,$60.00 - $79.99
UT,164,510,false,false,0,192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,3,false,0,44d583a8-68c5-4bde-8f68-703f2043f536,61.83,12-16,$60.00 - $79.99
WI,107,408,false,false,0,134,104,22.78,174.5,94,14.83,311.1,79,14,7.3,3,1.97,3,false,0,e1171dce-9561-4c6c-9000-f417be0de797,53.58,8-12,$40.00 - $59.99
PA,86,415,false,true,23,247.6,65,42.09,255.7,104,21.73,150,138,6.75,7.3,5,1.97,3,false,0,650d15cf-bd8c-4011-bcc0-d0d04ea5bd91,72.54,4-8,$60.00 - $79.99
AL,120,415,false,false,0,216.5,113,36.81,251.8,91,21.4,164.5,125,7.4,7.3,1,1.97,3,false,0,16d24ffb-f9db-41f4-891f-fcb7414193cc,67.58,8-12,$60.00 - $79.99
CT,137,415,false,false,0,115,130,19.55,137.8,83,11.71,224,61,10.08,7.3,4,1.97,3,false,0,3f4cb0be-2728-4fb8-8a21-8a8b2b9a31a8,43.31,8-12,$40.00 - $59.99
LA,79,408,false,false,0,174.8,88,29.72,197,94,16.75,87,103,3.92,8.6,6,2.32,3,false,0,f859c646-66e2-4439-a3bd-69851d62f1d3,52.71,4-8,$40.00 - $59.99
DE,87,415,false,false,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,3,false,0,9a9b17a2-6a88-4fbb-9e36-a24a3d862acc,62.64,4-8,$60.00 - $79.99
NV,58,408,false,false,0,191.3,120,32.52,216.4,124,18.39,100.3,132,4.51,8.6,9,2.32,3,false,0,1e7a077a-665d-4751-8554-29e07d1cfb49,57.74,4-8,$40.00 - $59.99
MS,171,510,true,false,0,191.6,83,32.57,181.1,103,15.39,195.3,73,8.79,8.6,3,2.32,3,false,0,a6c92fe2-a14a-4848-9097-5512c0be25ad,59.07,12-16,$40.00 - $59.99
CO,82,408,false,false,0,121.6,81,20.67,191.3,109,16.26,231.4,81,10.41,8.6,5,2.32,3,false,0,f14112c8-8a38-49ba-aff7-649ab22874c0,49.660000000000004,4-8,$40.00 - $59.99
NV,87,510,false,true,39,82.6,113,14.04,224.4,63,19.07,163.6,88,7.36,9.5,1,2.57,3,false,0,6c3609a8-70bc-417b-840e-769c1e60f843,43.04,4-8,$40.00 - $59.99
AK,76,415,false,true,22,160.1,107,27.22,168.7,136,14.34,23.2,102,1.04,9.5,4,2.57,3,false,0,6b649dca-d32d-423b-a3c8-bd8688b5e64b,45.17,4-8,$40.00 - $59.99
NV,78,408,false,false,0,75,116,12.75,248.7,87,21.14,176,83,7.92,9.5,6,2.57,3,false,0,041846ae-c583-4365-8dd0-f4fc19ac47e7,44.38,4-8,$40.00 - $59.99
DC,80,408,false,false,0,51.5,90,8.76,164,98,13.94,169.4,80,7.62,9.5,4,2.57,3,false,0,9cb3b4b1-e674-4fc8-a10b-887304d5a2e1,32.89,4-8,$20.00 - $39.99
NM,79,415,false,false,0,187.3,108,31.84,177.1,72,15.05,269.2,135,12.11,9.5,3,2.57,3,false,0,4c43428f-6704-45f2-a0e6-21675fccb54c,61.57,4-8,$60.00 - $79.99
ME,78,415,false,false,0,252.9,93,42.99,178.4,112,15.16,263.9,105,11.88,9.5,7,2.57,3,false,0,46417a15-a7a4-4f48-930f-52c9c4cada56,72.6,4-8,$60.00 - $79.99
KY,78,415,false,false,0,145.5,124,24.74,143.4,71,12.19,291.1,123,13.1,9.5,5,2.57,3,false,0,c287f56b-e4d6-4b41-8475-01682d9c5f0e,52.6,4-8,$40.00 - $59.99
KY,111,415,false,false,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,false,0,b72ac4bb-2f46-4fe0-bd63-064e229aee2b,71.88,8-12,$60.00 - $79.99
MT,95,510,false,false,0,156.6,88,26.62,247.6,75,21.05,192.3,115,8.65,12.3,5,3.32,3,false,0,bc39864e-ef7e-4c6a-8dc2-56a7f2d2c69e,59.64,4-8,$40.00 - $59.99
ME,52,510,false,false,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,3,false,0,f60ae473-3c08-4ee2-8096-aff9b0b6d8a5,49.05,4-8,$40.00 - $59.99
NY,89,415,false,false,0,89.5,66,15.22,179.3,104,15.24,225.1,116,10.13,12.3,1,3.32,3,false,0,7319b5eb-193a-42a0-a5d6-639d0b6f823b,43.910000000000004,4-8,$40.00 - $59.99
IN,115,415,false,false,0,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,12.3,4,3.32,3,true,1,56ea4abc-9b17-4f9a-83e1-5f0d0b14fa8e,74.94,8-12,$60.00 - $79.99
MD,68,408,false,false,0,150.4,106,25.57,199,131,16.92,109.7,103,4.94,12.3,3,3.32,3,false,0,bc311225-c69e-43ed-823e-2a4b38e88c24,50.75,4-8,$40.00 - $59.99
WY,41,510,false,false,0,223.8,67,38.05,244.8,74,20.81,223.8,156,10.07,12.3,5,3.32,3,false,0,a0c9f9bc-746a-451c-8009-eb05a85e76db,72.25,0-4,$60.00 - $79.99
AL,91,510,false,true,23,232.4,97,39.51,186,88,15.81,190.5,128,8.57,12.3,3,3.32,3,false,0,2bdd0445-c622-40d5-8c17-fc2583c498c9,67.21,4-8,$60.00 - $79.99
MA,47,415,false,false,0,155.3,116,26.4,188.2,85,16,247,73,11.12,12.3,4,3.32,3,false,0,0f70d794-d743-46d7-92e0-ef42adbc0ca8,56.839999999999996,0-4,$40.00 - $59.99
MN,124,510,true,false,0,157.8,71,26.83,203.2,114,17.27,168.7,82,7.59,10,2,2.7,3,true,1,d212d22b-3211-408a-aa95-a13d6b3c1850,54.39,8-12,$40.00 - $59.99
SC,104,415,false,false,0,109.1,141,18.55,187.1,140,15.9,216.6,100,9.75,10,4,2.7,3,false,0,4410db1d-b4fb-4fa1-9445-7fc4b2e29002,46.900000000000006,8-12,$40.00 - $59.99
AL,119,415,false,false,0,98.8,97,16.8,146.9,68,12.49,190.7,105,8.58,10,4,2.7,3,false,0,5720af51-530d-465a-bbaf-ff0b2b2dc8dc,40.57,8-12,$40.00 - $59.99
NJ,136,408,false,true,27,187.7,84,31.91,221,147,18.79,145.7,110,6.56,10,4,2.7,3,false,0,5620cab7-65f2-4c15-a72d-02a91b3b050d,59.960000000000008,8-12,$40.00 - $59.99
IA,92,415,false,false,0,138.1,131,23.48,175.7,128,14.93,192.7,119,8.67,10,3,2.7,3,false,0,925a33b6-7da6-4fd0-9d86-4031ec10658e,49.78,4-8,$40.00 - $59.99
WI,77,408,false,false,0,168.1,83,28.58,202,91,17.17,173.2,91,7.79,10,3,2.7,3,false,0,35e931f8-9ca7-45e9-8194-1bd023357be3,56.24,4-8,$40.00 - $59.99
TX,95,510,false,false,0,135.2,93,22.98,285.9,123,24.3,228.1,112,10.26,10,2,2.7,3,false,0,0817cd9d-b2a3-4fd4-aea9-725e7fad8fcd,60.24,4-8,$60.00 - $79.99
OR,149,415,false,false,0,242.5,83,41.23,245.4,97,20.86,219.6,80,9.88,10,3,2.7,3,true,1,94c333a7-37dd-47c9-adb7-95d068c602ce,74.67,12-16,$60.00 - $79.99
MS,190,415,true,false,0,111.9,55,19.02,223,124,18.96,243.2,81,10.94,10,7,2.7,3,false,0,aabc8097-1b5e-46fa-9478-03a897bb397b,51.620000000000005,12-16,$40.00 - $59.99
UT,169,408,false,false,0,157.8,96,26.83,160,120,13.6,198.8,112,8.95,13.7,6,3.7,3,false,0,9c81d2ae-b506-4527-83dc-5de5c2d56b15,53.08,12-16,$40.00 - $59.99
NY,131,408,true,false,0,122.3,83,20.79,118.8,94,10.1,147.9,95,6.66,13.7,3,3.7,3,true,1,6d976c78-c51f-4760-98ba-70fe990e5354,41.25,8-12,$40.00 - $59.99
SD,87,510,false,false,0,184.5,81,31.37,172,103,14.62,183.4,96,8.25,13.7,3,3.7,3,false,0,77e200a3-3bc7-44d8-8d26-fc92e09226f7,57.940000000000005,4-8,$40.00 - $59.99
NJ,126,415,false,false,0,167.1,138,28.41,154.4,93,13.12,244.5,148,11,13.7,10,3.7,3,false,0,3d82ad36-b662-4fb6-9024-8f895a69d58e,56.230000000000004,8-12,$40.00 - $59.99
SD,138,510,false,false,0,127.1,102,21.61,247.7,106,21.05,207.7,75,9.35,5,3,1.35,3,false,0,45e0e45d-edd7-4873-8a5b-50018d526153,53.36,8-12,$40.00 - $59.99
RI,85,408,false,false,0,142.7,82,24.26,179.1,106,15.22,141.4,88,6.36,5,8,1.35,3,false,0,5aaff312-ebae-41d5-8c3e-0701982022c8,47.190000000000005,4-8,$40.00 - $59.99
TN,59,415,false,false,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5,5,1.35,3,false,0,3224145f-3745-4b88-8f24-3277bb28e9bd,62.35,4-8,$60.00 - $79.99
WI,102,408,false,false,0,200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,2,2.08,3,false,0,7409dff3-53b6-4f1f-acec-8cd4ab694a3d,58.11,8-12,$40.00 - $59.99
OK,117,415,false,true,31,104.9,115,17.83,237.6,125,20.2,263.4,104,11.85,7.7,6,2.08,3,false,0,a12d4a55-8975-4d1c-900c-5b92a94c774c,51.96,8-12,$40.00 - $59.99
DC,99,415,false,true,31,244.1,71,41.5,203.4,58,17.29,234,115,10.53,7.7,4,2.08,3,false,0,169a78b9-6652-4170-80dc-d407b4055949,71.399999999999991,8-12,$60.00 - $79.99
MO,123,415,false,false,0,206.9,85,35.17,244.7,78,20.8,221.5,136,9.97,7.7,2,2.08,3,false,0,08a09dc5-3835-409d-8757-a35d0574ecf4,68.02,8-12,$60.00 - $79.99
AZ,132,408,true,true,21,223.4,89,37.98,193.2,105,16.42,226.2,85,10.18,7.7,5,2.08,3,false,0,d2587b19-d996-460d-94e1-f754befb27ce,66.66,8-12,$60.00 - $79.99
NJ,107,415,false,false,0,212.1,95,36.06,150.1,88,12.76,219.8,111,9.89,7.7,2,2.08,3,false,0,a0747474-73d7-40a0-b07c-07d09d7ab180,60.79,8-12,$60.00 - $79.99
NE,99,415,false,false,0,200,66,34,107.9,104,9.17,233.7,82,10.52,11.4,2,3.08,3,false,0,a249ac3d-7f08-48b3-b634-52ab596608de,56.769999999999996,8-12,$40.00 - $59.99
MO,107,415,false,false,0,146.9,94,24.97,114.3,111,9.72,114.5,97,5.15,11.4,5,3.08,3,false,0,4c94ac78-61e0-4ffb-8843-796fca3fa276,42.919999999999995,8-12,$40.00 - $59.99
NE,189,415,false,true,38,256.7,98,43.64,150.5,120,12.79,123,87,5.54,11.4,3,3.08,3,false,0,68e9165c-5a3c-4f1f-a0dd-0bf8777eed53,65.05,12-16,$60.00 - $79.99
GA,64,510,false,false,0,216.9,78,36.87,211,115,17.94,179.8,116,8.09,11.4,5,3.08,3,false,0,8f0a1bfa-1395-4724-bafe-06456c41f5c7,65.98,4-8,$60.00 - $79.99
VT,90,415,false,false,0,192.6,129,32.74,191.6,100,16.29,203.1,105,9.14,11.4,2,3.08,3,false,0,fc177eeb-f123-4ad6-9f90-1c3976b675e7,61.25,4-8,$60.00 - $79.99
WY,86,415,false,false,0,227.9,105,38.74,218.7,118,18.59,223.2,120,10.04,14.2,5,3.83,3,false,0,ee62e068-1335-4a49-aa1a-0b7953a8c6cc,71.2,4-8,$60.00 - $79.99
NH,115,510,false,false,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,false,0,b4b72fc1-5101-422b-b038-c7d4b9bfb0e9,52.64,8-12,$40.00 - $59.99
NC,52,408,false,true,31,122.2,88,20.77,139,100,11.82,141.9,141,6.39,5.7,10,1.54,3,false,0,bd2a8484-6167-464a-a826-82d33e3da607,40.52,4-8,$40.00 - $59.99
MN,40,510,true,false,0,170.7,55,29.02,179.1,108,15.22,281.9,89,12.69,8.2,9,2.21,3,false,0,abc56d13-e1f8-4597-900f-12cbf2359eab,59.14,0-4,$40.00 - $59.99
NC,116,408,false,true,19,155.7,104,26.47,185.4,118,15.76,192.7,116,8.67,8.2,2,2.21,3,false,0,754fcc4d-0986-4af6-a571-e2b84450c5d4,53.11,8-12,$40.00 - $59.99
AL,76,415,false,false,0,222,99,37.74,215.9,122,18.35,204.1,131,9.18,8.2,5,2.21,3,true,1,99a43c45-544a-4d61-aca6-8af45831d885,67.48,4-8,$60.00 - $79.99
MN,89,510,false,false,0,86,105,14.62,215.5,102,18.32,185.7,83,8.36,8.2,3,2.21,3,false,0,683a5578-0ea5-45b9-a1f6-062b6830b341,43.51,4-8,$40.00 - $59.99
CO,92,415,false,false,0,160.5,113,27.29,287.3,134,24.42,212.6,93,9.57,8.2,3,2.21,3,false,0,e0fbf02f-bbfc-448f-ad50-f485a2b5016a,63.49,4-8,$60.00 - $79.99
AL,146,415,false,true,32,154,80,26.18,185.5,91,15.77,148.2,107,6.67,8.2,4,2.21,3,false,0,a244895d-fa5f-465b-993f-11128d49aba3,50.830000000000005,12-16,$40.00 - $59.99
OR,37,408,false,false,0,257.3,117,43.74,134.5,92,11.43,306.2,102,13.78,8.2,5,2.21,3,false,0,9874d6de-f321-4bee-a27e-dbfa56bdbb8a,71.16,0-4,$60.00 - $79.99
KY,113,415,false,false,0,140.8,107,23.94,252.6,87,21.47,215.4,136,9.69,9.1,4,2.46,3,false,0,b535400d-50b4-427c-a0ac-2950cc57a0db,57.559999999999995,8-12,$40.00 - $59.99
LA,85,510,false,false,0,133.3,107,22.66,185,101,15.73,289,99,13.01,9.1,4,2.46,3,false,0,f431507d-a5a6-4f17-9b4d-35cc229d5fa2,53.86,4-8,$40.00 - $59.99
ND,136,510,true,false,0,256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,9.1,10,2.46,3,false,0,f08f7d1f-46b0-4f25-be96-2aa60d765719,72.139999999999986,8-12,$60.00 - $79.99
MI,108,510,true,false,0,86.1,97,14.64,227.9,101,19.37,225.8,102,10.16,9.1,3,2.46,3,false,0,1af47e78-f625-48fc-bdd5-bbdb0e4e74af,46.63,8-12,$40.00 - $59.99
OK,86,415,false,true,33,253.1,112,43.03,210.1,94,17.86,95,98,4.27,11.9,4,3.21,3,false,0,2e5633d9-12aa-4fbd-bf4b-618f76e8ca48,68.36999999999999,4-8,$60.00 - $79.99
TX,108,415,false,false,0,133.1,52,22.63,256.3,103,21.79,247.2,118,11.12,11.9,3,3.21,3,false,0,6fa54bb8-3340-45c6-906c-f08ae88d211e,58.75,8-12,$40.00 - $59.99
MI,52,510,false,false,0,219,100,37.23,148.9,110,12.66,151.8,129,6.83,11.9,8,3.21,3,false,0,d6733392-ce67-45f0-82f7-d8d1214a1b4b,59.93,4-8,$40.00 - $59.99
IN,84,510,false,false,0,233.9,76,39.76,153.2,96,13.02,228,82,10.26,12.8,5,3.46,3,false,0,7d7fff16-b18c-4916-90dd-1197fd9bff9e,66.5,4-8,$60.00 - $79.99
DE,98,415,false,true,29,179.9,97,30.58,189.2,89,16.08,164.3,76,7.39,12.8,7,3.46,3,false,0,f7ec13a7-4683-4629-87ab-192162414bd8,57.51,8-12,$40.00 - $59.99
AZ,97,408,false,false,0,169.7,84,28.85,165.9,86,14.1,191.9,83,8.64,12.8,6,3.46,3,false,0,e4f44523-a71a-4ed2-bccf-2798d3b5353b,55.050000000000004,8-12,$40.00 - $59.99
ME,115,408,false,false,0,200.2,115,34.03,268.8,109,22.85,185.4,102,8.34,12.8,2,3.46,3,false,0,a4dcb67e-8ec9-4b37-a1ea-5f43d45b63b0,68.679999999999993,8-12,$60.00 - $79.99
MD,97,415,false,false,0,218,86,37.06,184,94,15.64,240.5,110,10.82,6.4,8,1.73,3,false,0,3814cd20-86a5-4936-a583-dd1f948115df,65.25,8-12,$60.00 - $79.99
GA,64,408,false,false,0,124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,false,0,e0c5834c-1143-4dd0-aece-caf8bbf942f9,46.55,4-8,$40.00 - $59.99
NC,122,415,false,false,0,215.6,86,36.65,167.8,59,14.26,207,67,9.32,6.4,8,1.73,3,false,0,149a2f68-4bbc-4b92-b450-74b1467ed978,61.959999999999994,8-12,$60.00 - $79.99
WV,68,415,false,false,0,231.1,57,39.29,153.4,55,13.04,191.3,123,8.61,9.6,4,2.59,3,false,0,2209d900-9b3c-4ac4-85d9-f8e9cc69c1d5,63.53,4-8,$60.00 - $79.99
MN,124,510,false,false,0,157.5,70,26.78,130.7,79,11.11,193.4,98,8.7,9.6,4,2.59,3,false,0,2f7b8454-a807-4c6f-a505-ae46c11d025f,49.180000000000007,8-12,$40.00 - $59.99
UT,157,408,false,false,0,229.8,90,39.07,147.9,121,12.57,241.4,108,10.86,9.6,7,2.59,3,false,0,e4a5553a-1afe-46a2-abe2-f80d66447acf,65.09,12-16,$60.00 - $79.99
OH,164,510,false,true,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,false,0,5a62a549-6fa4-4033-8c48-6ba4b4bf9800,55.070000000000007,12-16,$40.00 - $59.99
TX,88,510,false,false,0,138.3,116,23.51,236,138,20.06,179.1,110,8.06,9.6,4,2.59,3,false,0,44bb8835-dc5a-4c63-b475-f2d2dbb758a6,54.22,4-8,$40.00 - $59.99
KS,149,510,false,false,0,217.7,91,37.01,273.5,74,23.25,226.9,99,10.21,9.6,3,2.59,3,false,0,d69cf635-249d-47d4-823b-a4a9048deed1,73.06,12-16,$60.00 - $79.99
RI,115,408,false,false,0,147.9,109,25.14,228.4,117,19.41,299.7,90,13.49,9.6,9,2.59,3,false,0,55adc86b-828c-4644-8b70-4170bfea29f0,60.629999999999995,8-12,$60.00 - $79.99
NV,21,510,false,false,0,197.6,105,33.59,206.4,88,17.54,169.6,143,7.63,9.6,2,2.59,3,false,0,c6096644-212d-408f-b9fb-24ca031964b6,61.350000000000009,0-4,$60.00 - $79.99
VT,146,510,true,false,0,204.4,135,34.75,219.1,90,18.62,222.7,114,10.02,10.5,6,2.84,3,false,0,0cca55ed-0059-4311-b56b-ed94b4762a25,66.23,12-16,$60.00 - $79.99
NV,139,510,true,false,0,172.6,92,29.34,281.7,123,23.94,253.4,117,11.4,10.5,3,2.84,3,false,0,ab1a1ca6-1918-48f6-b4a9-400b7c0d8da2,67.52000000000001,8-12,$60.00 - $79.99
ME,137,510,false,false,0,110.5,79,18.79,223.2,111,18.97,169.5,64,7.63,10.5,3,2.84,3,false,0,7d224688-55f6-4dbb-a65a-8277af2e714e,48.230000000000004,8-12,$40.00 - $59.99
